gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall
2014R1406,2014.0,R14,21-Jun-2014,Docklands,7:40 PM,30948.0,Essendon,101.0,Adelaide,92.0,0.6
2014R1407,2014.0,R14,22-Jun-2014,Sydney Showground,1:10 PM,9059.0,Greater Western Sydney,100.0,Carlton,92.0,0.6
2014R1408,2014.0,R14,22-Jun-2014,Docklands,3:20 PM,17317.0,St Kilda,70.0,West Coast,103.0,0.2
2014R1409,2014.0,R14,22-Jun-2014,M.C.G.,4:40 PM,26615.0,Melbourne,66.0,North Melbourne,107.0,0.2
2014R1501,2014.0,R15,27-Jun-2014,Docklands,7:50 PM,43732.0,Geelong,89.0,Essendon,80.0,0.0
2014R1502,2014.0,R15,28-Jun-2014,York Park,1:45 PM,13178.0,Hawthorn,116.0,Gold Coast,63.0,9.0
2014R1503,2014.0,R15,28-Jun-2014,Docklands,2:10 PM,28487.0,St Kilda,73.0,Richmond,117.0,0.0
2014R1504,2014.0,R15,28-Jun-2014,Subiaco,2:40 PM,40490.0,Fremantle,88.0,West Coast,81.0,0.0
2014R1505,2014.0,R15,28-Jun-2014,Gabba,7:40 PM,15862.0,Brisbane Lions,70.0,North Melbourne,66.0,0.0
2014R1506,2014.0,R15,28-Jun-2014,S.C.G.,7:40 PM,27778.0,Sydney,106.0,Greater Western Sydney,60.0,0.0
2014R1507,2014.0,R15,29-Jun-2014,Docklands,1:10 PM,24953.0,Western Bulldogs,91.0,Melbourne,85.0,2.4
2014R1508,2014.0,R15,29-Jun-2014,Adelaide Oval,3:40 PM,50552.0,Adelaide,99.0,Port Adelaide,76.0,1.2
2014R1509,2014.0,R15,29-Jun-2014,M.C.G.,7:10 PM,40939.0,Collingwood,91.0,Carlton,76.0,2.4
2014R1601,2014.0,R16,04-Jul-2014,Docklands,7:50 PM,35025.0,North Melbourne,108.0,Hawthorn,88.0,0.0
2014R1602,2014.0,R16,05-Jul-2014,M.C.G.,1:45 PM,34577.0,Richmond,79.0,Brisbane Lions,54.0,0.2
2014R1603,2014.0,R16,05-Jul-2014,Sydney Showground,2:10 PM,8383.0,Greater Western Sydney,72.0,Adelaide,140.0,0.0
2014R1604,2014.0,R16,05-Jul-2014,Carrara,4:40 PM,24032.0,Gold Coast,80.0,Collingwood,75.0,1.2
2014R1605,2014.0,R16,05-Jul-2014,Adelaide Oval,7:10 PM,46786.0,Port Adelaide,60.0,Essendon,62.0,3.8
2014R1606,2014.0,R16,05-Jul-2014,Marrara Oval,7:10 PM,9290.0,Melbourne,34.0,Fremantle,97.0,0.0
2014R1607,2014.0,R16,06-Jul-2014,Docklands,1:10 PM,29297.0,Carlton,151.0,St Kilda,66.0,0.6
2014R1608,2014.0,R16,06-Jul-2014,Subiaco,1:20 PM,25076.0,West Coast,51.0,Sydney,79.0,1.2
2014R1609,2014.0,R16,06-Jul-2014,Kardinia Park,4:40 PM,24766.0,Geelong,69.0,Western Bulldogs,56.0,0.4
2014R1701,2014.0,R17,11-Jul-2014,Adelaide Oval,7:20 PM,50321.0,Adelaide,92.0,Hawthorn,104.0,0.2
2014R1702,2014.0,R17,12-Jul-2014,M.C.G.,1:45 PM,36385.0,Melbourne,36.0,Geelong,102.0,5.2
2014R1703,2014.0,R17,12-Jul-2014,Bellerive Oval,2:10 PM,10641.0,North Melbourne,92.0,St Kilda,33.0,0.0
2014R1704,2014.0,R17,12-Jul-2014,Cazaly's Stadium,4:40 PM,9746.0,Western Bulldogs,94.0,Gold Coast,66.0,0.0
2014R1705,2014.0,R17,12-Jul-2014,S.C.G.,7:40 PM,34965.0,Sydney,122.0,Carlton,51.0,0.0
2014R1706,2014.0,R17,12-Jul-2014,Gabba,7:40 PM,13610.0,Brisbane Lions,64.0,West Coast,76.0,0.0
2014R1707,2014.0,R17,13-Jul-2014,Docklands,1:10 PM,21483.0,Richmond,126.0,Port Adelaide,106.0,3.6
2014R1708,2014.0,R17,13-Jul-2014,M.C.G.,3:20 PM,58996.0,Essendon,103.0,Collingwood,39.0,3.6
2014R1709,2014.0,R17,13-Jul-2014,Subiaco,2:40 PM,33597.0,Fremantle,136.0,Greater Western Sydney,60.0,0.0
2014R1801,2014.0,R18,18-Jul-2014,Docklands,7:50 PM,36689.0,Carlton,109.0,North Melbourne,86.0,3.0
2014R1802,2014.0,R18,19-Jul-2014,Docklands,4:40 PM,16594.0,St Kilda,118.0,Fremantle,60.0,0.8
2014R1803,2014.0,R18,19-Jul-2014,Sydney Showground,7:40 PM,7697.0,Greater Western Sydney,87.0,Geelong,94.0,0.0
2014R1804,2014.0,R18,20-Jul-2014,Adelaide Oval,12:40 PM,37894.0,Port Adelaide,72.0,Melbourne,69.0,0.0
2014R1805,2014.0,R18,20-Jul-2014,Docklands,4:40 PM,34476.0,Western Bulldogs,94.0,Essendon,101.0,0.0
2014R1806,2014.0,R18,25-Jul-2014,Subiaco,6:40 PM,32270.0,West Coast,42.0,Richmond,59.0,1.4
2014R1807,2014.0,R18,26-Jul-2014,Gabba,4:40 PM,27167.0,Brisbane Lions,110.0,Gold Coast,56.0,0.0
2014R1808,2014.0,R18,26-Jul-2014,M.C.G.,7:40 PM,72768.0,Hawthorn,104.0,Sydney,94.0,0.8
2014R1809,2014.0,R18,27-Jul-2014,M.C.G.,4:40 PM,41486.0,Collingwood,82.0,Adelaide,98.0,1.8
2014R1901,2014.0,R19,31-Jul-2014,Subiaco,6:10 PM,35401.0,Fremantle,83.0,Carlton,78.0,1.6
2014R1902,2014.0,R19,01-Aug-2014,S.C.G.,7:50 PM,36804.0,Sydney,79.0,Essendon,57.0,0.0
2014R1903,2014.0,R19,02-Aug-2014,Adelaide Oval,1:10 PM,49470.0,Adelaide,105.0,West Coast,136.0,1.6
2014R1904,2014.0,R19,02-Aug-2014,M.C.G.,4:40 PM,23095.0,Richmond,89.0,Greater Western Sydney,62.0,11.2
2014R1905,2014.0,R19,02-Aug-2014,Docklands,7:40 PM,32564.0,North Melbourne,79.0,Geelong,111.0,11.2
2014R1906,2014.0,R19,02-Aug-2014,Carrara,7:40 PM,12027.0,Gold Coast,117.0,St Kilda,64.0,0.0
2014R1907,2014.0,R19,03-Aug-2014,Docklands,1:10 PM,18079.0,Melbourne,51.0,Brisbane Lions,74.0,0.0
2014R1908,2014.0,R19,03-Aug-2014,York Park,3:20 PM,14187.0,Hawthorn,107.0,Western Bulldogs,45.0,0.0
2014R1909,2014.0,R19,03-Aug-2014,M.C.G.,4:40 PM,32807.0,Collingwood,76.0,Port Adelaide,70.0,0.0
2014R2001,2014.0,R20,08-Aug-2014,M.C.G.,7:50 PM,58032.0,Richmond,95.0,Essendon,77.0,3.4
2014R2002,2014.0,R20,09-Aug-2014,Manuka Oval,1:45 PM,10211.0,Greater Western Sydney,51.0,North Melbourne,126.0,0.0
2014R2003,2014.0,R20,09-Aug-2014,Docklands,2:10 PM,28840.0,Carlton,97.0,Gold Coast,58.0,0.0
2014R2004,2014.0,R20,09-Aug-2014,M.C.G.,4:40 PM,37088.0,Hawthorn,115.0,Melbourne,65.0,0.0
2014R2005,2014.0,R20,09-Aug-2014,Adelaide Oval,7:10 PM,50087.0,Port Adelaide,58.0,Sydney,84.0,0.0
2014R2006,2014.0,R20,09-Aug-2014,Kardinia Park,7:40 PM,26885.0,Geelong,81.0,Fremantle,79.0,0.0
2014R2007,2014.0,R20,10-Aug-2014,Gabba,1:10 PM,19657.0,Brisbane Lions,63.0,Adelaide,168.0,0.0
2014R2008,2014.0,R20,10-Aug-2014,Docklands,3:20 PM,30095.0,St Kilda,99.0,Western Bulldogs,122.0,2.2
2014R2009,2014.0,R20,10-Aug-2014,Subiaco,2:40 PM,36458.0,West Coast,126.0,Collingwood,66.0,0.0
2014R2101,2014.0,R21,15-Aug-2014,Docklands,7:50 PM,38812.0,Carlton,76.0,Geelong,82.0,0.0
2014R2102,2014.0,R21,16-Aug-2014,S.C.G.,1:45 PM,31361.0,Sydney,127.0,St Kilda,56.0,0.0
2014R2103,2014.0,R21,16-Aug-2014,Carrara,2:10 PM,10042.0,Gold Coast,47.0,Port Adelaide,56.0,1.8
2014R2104,2014.0,R21,16-Aug-2014,Docklands,4:40 PM,35905.0,Essendon,77.0,West Coast,74.0,0.6
2014R2105,2014.0,R21,16-Aug-2014,Adelaide Oval,7:10 PM,50459.0,Adelaide,69.0,Richmond,79.0,0.0
2014R2106,2014.0,R21,16-Aug-2014,M.C.G.,7:40 PM,32929.0,Collingwood,56.0,Brisbane Lions,123.0,0.6
2014R2107,2014.0,R21,17-Aug-2014,Docklands,1:10 PM,27164.0,North Melbourne,111.0,Western Bulldogs,61.0,0.8
2014R2108,2014.0,R21,17-Aug-2014,M.C.G.,3:20 PM,17227.0,Melbourne,34.0,Greater Western Sydney,98.0,0.8
2014R2109,2014.0,R21,17-Aug-2014,Subiaco,2:40 PM,38506.0,Fremantle,110.0,Hawthorn,91.0,0.0
2014R2201,2014.0,R22,22-Aug-2014,Adelaide Oval,7:20 PM,52505.0,Port Adelaide,140.0,Carlton,37.0,0.0
2014R2202,2014.0,R22,23-Aug-2014,Bellerive Oval,1:45 PM,10702.0,North Melbourne,101.0,Adelaide,94.0,0.0
2014R2203,2014.0,R22,23-Aug-2014,Docklands,2:10 PM,33281.0,Essendon,108.0,Gold Coast,89.0,0.0
2014R2204,2014.0,R22,23-Aug-2014,Sydney Showground,4:40 PM,10851.0,Greater Western Sydney,67.0,Collingwood,75.0,0.0
2014R2205,2014.0,R22,23-Aug-2014,Subiaco,5:40 PM,35083.0,West Coast,119.0,Melbourne,53.0,0.0
2014R2206,2014.0,R22,23-Aug-2014,M.C.G.,7:40 PM,72216.0,Hawthorn,94.0,Geelong,71.0,0.0
2014R2207,2014.0,R22,24-Aug-2014,Gabba,1:10 PM,17473.0,Brisbane Lions,48.0,Fremantle,106.0,6.0
2014R2208,2014.0,R22,24-Aug-2014,Docklands,3:20 PM,22430.0,Western Bulldogs,67.0,Sydney,130.0,0.8
2014R2209,2014.0,R22,24-Aug-2014,M.C.G.,4:40 PM,47200.0,Richmond,98.0,St Kilda,72.0,0.8
2014R2301,2014.0,R23,29-Aug-2014,M.C.G.,7:50 PM,48980.0,Collingwood,56.0,Hawthorn,121.0,0.0
2014R2302,2014.0,R23,30-Aug-2014,M.C.G.,1:45 PM,56663.0,Carlton,90.0,Essendon,90.0,0.0
2014R2303,2014.0,R23,30-Aug-2014,Subiaco,1:10 PM,38209.0,Fremantle,105.0,Port Adelaide,97.0,51.2
2014R2304,2014.0,R23,30-Aug-2014,Stadium Australia,4:40 PM,31227.0,Sydney,65.0,Richmond,68.0,0.6
2014R2305,2014.0,R23,30-Aug-2014,Kardinia Park,7:40 PM,24659.0,Geelong,143.0,Brisbane Lions,81.0,0.0
2014R2306,2014.0,R23,30-Aug-2014,Docklands,7:40 PM,17174.0,North Melbourne,123.0,Melbourne,93.0,0.0
2014R2307,2014.0,R23,31-Aug-2014,Carrara,1:10 PM,11840.0,Gold Coast,99.0,West Coast,151.0,0.0
2014R2308,2014.0,R23,31-Aug-2014,Adelaide Oval,2:50 PM,44969.0,Adelaide,141.0,St Kilda,62.0,0.0
2014R2309,2014.0,R23,31-Aug-2014,Docklands,4:40 PM,14725.0,Western Bulldogs,109.0,Greater Western Sydney,115.0,0.0
2014QF01,2014.0,QF,05-Sep-2014,M.C.G.,7:50 PM,74757.0,Hawthorn,104.0,Geelong,68.0,0.0
2014QF02,2014.0,QF,06-Sep-2014,Stadium Australia,2:45 PM,35998.0,Sydney,93.0,Fremantle,69.0,4.4
2014EF01,2014.0,EF,06-Sep-2014,M.C.G.,7:15 PM,78561.0,North Melbourne,93.0,Essendon,81.0,0.0
2014EF02,2014.0,EF,07-Sep-2014,Adelaide Oval,2:50 PM,49886.0,Port Adelaide,132.0,Richmond,75.0,0.0
2014SF01,2014.0,SF,12-Sep-2014,M.C.G.,7:50 PM,65964.0,Geelong,92.0,North Melbourne,98.0,0.0
2014SF02,2014.0,SF,13-Sep-2014,Subiaco,5:45 PM,42338.0,Fremantle,83.0,Port Adelaide,105.0,0.4
2014PF01,2014.0,PF,19-Sep-2014,Stadium Australia,7:50 PM,48029.0,Sydney,136.0,North Melbourne,65.0,0.0
2014PF02,2014.0,PF,20-Sep-2014,M.C.G.,4:45 PM,74856.0,Hawthorn,97.0,Port Adelaide,94.0,0.0
2014GF01,2014.0,GF,27-Sep-2014,M.C.G.,2:30 PM,99454.0,Sydney,74.0,Hawthorn,137.0,0.0
2013R101,2013.0,R1,22-Mar-2013,Football Park,8:10 PM,42218.0,Adelaide,82.0,Essendon,117.0,0.4
2013R102,2013.0,R1,23-Mar-2013,Subiaco,4:40 PM,39629.0,Fremantle,108.0,West Coast,80.0,0.0
2013R103,2013.0,R1,28-Mar-2013,M.C.G.,7:45 PM,80971.0,Carlton,101.0,Richmond,106.0,17.4
2013R104,2013.0,R1,30-Mar-2013,Docklands,1:40 PM,25263.0,Western Bulldogs,127.0,Brisbane Lions,59.0,0.0
2013R105,2013.0,R1,30-Mar-2013,Stadium Australia,4:40 PM,23690.0,Greater Western Sydney,76.0,Sydney,106.0,0.0
2013R106,2013.0,R1,30-Mar-2013,Carrara,6:45 PM,13832.0,Gold Coast,90.0,St Kilda,77.0,0.0
2013R107,2013.0,R1,31-Mar-2013,M.C.G.,1:10 PM,22924.0,Melbourne,54.0,Port Adelaide,133.0,2.0
2013R108,2013.0,R1,31-Mar-2013,Docklands,4:40 PM,41040.0,North Melbourne,87.0,Collingwood,103.0,2.0
2013R109,2013.0,R1,01-Apr-2013,M.C.G.,3:20 PM,76300.0,Hawthorn,86.0,Geelong,93.0,0.2
2013R201,2013.0,R2,05-Apr-2013,M.C.G.,7:50 PM,56783.0,St Kilda,82.0,Richmond,99.0,0.0
2013R202,2013.0,R2,06-Apr-2013,S.C.G.,1:45 PM,20372.0,Sydney,114.0,Gold Coast,73.0,12.6
2013R203,2013.0,R2,06-Apr-2013,Docklands,2:10 PM,19210.0,Western Bulldogs,78.0,Fremantle,106.0,0.0
2013R204,2013.0,R2,06-Apr-2013,Gabba,3:40 PM,21308.0,Brisbane Lions,77.0,Adelaide,96.0,2.0
2013R205,2013.0,R2,06-Apr-2013,Football Park,7:10 PM,25122.0,Port Adelaide,134.0,Greater Western Sydney,78.0,0.0
2013R206,2013.0,R2,06-Apr-2013,M.C.G.,7:40 PM,51153.0,Essendon,184.0,Melbourne,36.0,0.0
2013R207,2013.0,R2,07-Apr-2013,Docklands,1:10 PM,34152.0,Geelong,112.0,North Melbourne,108.0,0.0
2013R208,2013.0,R2,07-Apr-2013,M.C.G.,3:20 PM,84247.0,Collingwood,117.0,Carlton,100.0,0.0
2013R209,2013.0,R2,07-Apr-2013,Subiaco,2:40 PM,38389.0,West Coast,98.0,Hawthorn,148.0,0.0
2013R301,2013.0,R3,12-Apr-2013,Subiaco,6:40 PM,35963.0,Fremantle,68.0,Essendon,72.0,0.4
2013R302,2013.0,R3,13-Apr-2013,Bellerive Oval,1:45 PM,13223.0,North Melbourne,92.0,Sydney,131.0,0.2
2013R303,2013.0,R3,13-Apr-2013,M.C.G.,2:10 PM,18571.0,Melbourne,83.0,West Coast,177.0,0.2
2013R304,2013.0,R3,13-Apr-2013,Manuka Oval,4:40 PM,11092.0,Greater Western Sydney,68.0,St Kilda,140.0,0.0
2013R305,2013.0,R3,13-Apr-2013,Docklands,7:40 PM,43241.0,Geelong,119.0,Carlton,103.0,0.2
2013R306,2013.0,R3,13-Apr-2013,Carrara,7:40 PM,12961.0,Gold Coast,92.0,Brisbane Lions,94.0,30.0
2013R307,2013.0,R3,14-Apr-2013,Docklands,1:10 PM,44045.0,Richmond,135.0,Western Bulldogs,68.0,0.0
2013R308,2013.0,R3,14-Apr-2013,M.C.G.,3:20 PM,72254.0,Collingwood,90.0,Hawthorn,145.0,0.0
2013R309,2013.0,R3,14-Apr-2013,Football Park,4:10 PM,40707.0,Port Adelaide,118.0,Adelaide,109.0,0.0
2013R401,2013.0,R4,19-Apr-2013,S.C.G.,7:50 PM,31060.0,Sydney,103.0,Geelong,124.0,0.8
2013R402,2013.0,R4,20-Apr-2013,York Park,1:45 PM,12619.0,Hawthorn,118.0,Fremantle,76.0,0.6
2013R403,2013.0,R4,20-Apr-2013,M.C.G.,2:10 PM,81950.0,Richmond,79.0,Collingwood,113.0,0.2
2013R404,2013.0,R4,20-Apr-2013,Docklands,4:40 PM,46965.0,St Kilda,91.0,Essendon,128.0,0.2
2013R405,2013.0,R4,20-Apr-2013,Subiaco,5:40 PM,38674.0,West Coast,65.0,Carlton,89.0,0.4
2013R406,2013.0,R4,20-Apr-2013,Carrara,7:40 PM,11332.0,Gold Coast,66.0,Port Adelaide,104.0,0.0
2013R407,2013.0,R4,21-Apr-2013,M.C.G.,1:10 PM,20018.0,Melbourne,144.0,Greater Western Sydney,103.0,0.0
2013R408,2013.0,R4,21-Apr-2013,Football Park,2:50 PM,24684.0,Adelaide,80.0,Western Bulldogs,28.0,7.8
2013R409,2013.0,R4,21-Apr-2013,Docklands,4:40 PM,22776.0,North Melbourne,125.0,Brisbane Lions,62.0,0.0
2013R501,2013.0,R5,25-Apr-2013,M.C.G.,2:40 PM,93373.0,Essendon,121.0,Collingwood,75.0,1.0
2013R502,2013.0,R5,25-Apr-2013,Wellington,7:50 PM,22546.0,St Kilda,63.0,Sydney,79.0,
2013R503,2013.0,R5,26-Apr-2013,Subiaco,6:45 PM,36365.0,Fremantle,81.0,Richmond,80.0,0.0
2013R504,2013.0,R5,27-Apr-2013,Manuka Oval,1:45 PM,6832.0,Greater Western Sydney,104.0,Gold Coast,148.0,0.0
2013R505,2013.0,R5,27-Apr-2013,M.C.G.,4:40 PM,44711.0,Carlton,115.0,Adelaide,83.0,0.0
2013R506,2013.0,R5,27-Apr-2013,Docklands,7:40 PM,26153.0,Western Bulldogs,86.0,Geelong,107.0,0.0
2013R507,2013.0,R5,27-Apr-2013,Football Park,7:15 PM,26132.0,Port Adelaide,84.0,West Coast,79.0,0.0
2013R508,2013.0,R5,28-Apr-2013,Gabba,3:20 PM,19018.0,Brisbane Lions,122.0,Melbourne,94.0,0.0
2013R509,2013.0,R5,28-Apr-2013,M.C.G.,4:40 PM,42103.0,Hawthorn,99.0,North Melbourne,96.0,0.0
2013R601,2013.0,R6,03-May-2013,Docklands,7:50 PM,40071.0,Collingwood,103.0,St Kilda,77.0,
2013R602,2013.0,R6,04-May-2013,Docklands,1:45 PM,30143.0,Essendon,120.0,Greater Western Sydney,81.0,4.0
2013R603,2013.0,R6,04-May-2013,Bellerive Oval,2:10 PM,10265.0,North Melbourne,93.0,Port Adelaide,83.0,6.2
2013R604,2013.0,R6,04-May-2013,Football Park,4:10 PM,37324.0,Adelaide,78.0,Hawthorn,89.0,0.0
2013R605,2013.0,R6,04-May-2013,Carrara,7:40 PM,10552.0,Gold Coast,54.0,Fremantle,99.0,0.0
2013R606,2013.0,R6,04-May-2013,M.C.G.,7:40 PM,55625.0,Richmond,87.0,Geelong,131.0,4.0
2013R607,2013.0,R6,05-May-2013,S.C.G.,1:10 PM,23315.0,Sydney,115.0,Brisbane Lions,55.0,0.0
2013R608,2013.0,R6,05-May-2013,M.C.G.,3:20 PM,35286.0,Carlton,121.0,Melbourne,60.0,0.0
2013R609,2013.0,R6,05-May-2013,Subiaco,2:40 PM,36163.0,West Coast,137.0,Western Bulldogs,67.0,0.0
2013R701,2013.0,R7,10-May-2013,Docklands,7:50 PM,53014.0,Geelong,113.0,Essendon,85.0,0.0
2013R702,2013.0,R7,11-May-2013,Football Park,1:15 PM,25372.0,Port Adelaide,73.0,Richmond,114.0,0.0
2013R703,2013.0,R7,11-May-2013,Gabba,2:10 PM,17614.0,Brisbane Lions,82.0,West Coast,108.0,0.8
2013R704,2013.0,R7,11-May-2013,Docklands,4:40 PM,23690.0,Western Bulldogs,97.0,North Melbourne,151.0,0.0
2013R705,2013.0,R7,11-May-2013,Subiaco,5:40 PM,37214.0,Fremantle,100.0,Collingwood,73.0,7.2
2013R706,2013.0,R7,11-May-2013,M.C.G.,7:40 PM,54725.0,Hawthorn,119.0,Sydney,82.0,0.0
2013R707,2013.0,R7,12-May-2013,Sydney Showground,1:10 PM,5830.0,Greater Western Sydney,52.0,Adelaide,187.0,0.0
2013R708,2013.0,R7,12-May-2013,M.C.G.,4:40 PM,13304.0,Melbourne,54.0,Gold Coast,114.0,0.0
2013R709,2013.0,R7,13-May-2013,Docklands,7:40 PM,34054.0,St Kilda,77.0,Carlton,68.0,0.6
2013R801,2013.0,R8,17-May-2013,Subiaco,6:40 PM,38146.0,West Coast,90.0,North Melbourne,88.0,9.4
2013R802,2013.0,R8,18-May-2013,Docklands,1:45 PM,33915.0,Essendon,86.0,Brisbane Lions,96.0,0.2
2013R803,2013.0,R8,18-May-2013,York Park,2:10 PM,10513.0,Hawthorn,140.0,Greater Western Sydney,57.0,0.2
2013R804,2013.0,R8,18-May-2013,Carrara,4:40 PM,13520.0,Gold Coast,93.0,Western Bulldogs,61.0,0.0
2013R805,2013.0,R8,18-May-2013,M.C.G.,7:40 PM,66768.0,Collingwood,102.0,Geelong,96.0,0.2
2013R806,2013.0,R8,18-May-2013,S.C.G.,7:40 PM,22546.0,Sydney,70.0,Fremantle,70.0,0.0
2013R807,2013.0,R8,19-May-2013,Docklands,1:10 PM,29936.0,Carlton,109.0,Port Adelaide,91.0,0.4
2013R808,2013.0,R8,19-May-2013,M.C.G.,3:20 PM,39148.0,Richmond,106.0,Melbourne,72.0,0.4
2013R809,2013.0,R8,19-May-2013,Football Park,4:10 PM,34605.0,Adelaide,87.0,St Kilda,47.0,0.0
2013R901,2013.0,R9,24-May-2013,M.C.G.,7:50 PM,65306.0,Collingwood,55.0,Sydney,102.0,0.0
2013R902,2013.0,R9,25-May-2013,Football Park,1:15 PM,21309.0,Port Adelaide,68.0,Geelong,116.0,0.0
2013R903,2013.0,R9,25-May-2013,Sydney Showground,2:10 PM,6324.0,Greater Western Sydney,55.0,West Coast,155.0,5.2
2013R904,2013.0,R9,25-May-2013,Docklands,4:40 PM,25982.0,St Kilda,101.0,Western Bulldogs,110.0,0.0
2013R905,2013.0,R9,25-May-2013,Gabba,7:40 PM,24037.0,Brisbane Lions,85.0,Carlton,98.0,1.0
2013R906,2013.0,R9,25-May-2013,M.C.G.,7:45 PM,84234.0,Richmond,62.0,Essendon,91.0,0.0
2013R907,2013.0,R9,26-May-2013,M.C.G.,1:10 PM,28112.0,Hawthorn,118.0,Gold Coast,92.0,0.0
2013R908,2013.0,R9,26-May-2013,Docklands,3:20 PM,23033.0,North Melbourne,124.0,Adelaide,125.0,0.0
2013R909,2013.0,R9,26-May-2013,Subiaco,2:40 PM,32950.0,Fremantle,130.0,Melbourne,40.0,0.0
2013R1001,2013.0,R10,31-May-2013,Gabba,7:50 PM,26626.0,Brisbane Lions,51.0,Collingwood,100.0,17.4
2013R1002,2013.0,R10,01-Jun-2013,Docklands,1:45 PM,25008.0,Carlton,148.0,Greater Western Sydney,54.0,49.0
2013R1003,2013.0,R10,01-Jun-2013,Football Park,1:40 PM,27684.0,Adelaide,59.0,Fremantle,66.0,39.0
2013R1004,2013.0,R10,01-Jun-2013,S.C.G.,4:40 PM,29792.0,Sydney,115.0,Essendon,71.0,0.0
2013R1005,2013.0,R10,01-Jun-2013,Marrara Oval,7:10 PM,7850.0,Western Bulldogs,67.0,Port Adelaide,58.0,0.4
2013R1006,2013.0,R10,01-Jun-2013,Kardinia Park,7:40 PM,30087.0,Geelong,123.0,Gold Coast,71.0,22.6
2013R1007,2013.0,R10,02-Jun-2013,M.C.G.,3:20 PM,28546.0,Melbourne,48.0,Hawthorn,143.0,4.6
2013R1008,2013.0,R10,02-Jun-2013,Docklands,4:40 PM,25658.0,North Melbourne,133.0,St Kilda,65.0,4.6
2013R1009,2013.0,R10,03-Jun-2013,Subiaco,5:40 PM,37781.0,West Coast,62.0,Richmond,103.0,0.0
2013R1101,2013.0,R11,07-Jun-2013,M.C.G.,7:50 PM,82639.0,Essendon,77.0,Carlton,72.0,13.6
2013R1102,2013.0,R11,08-Jun-2013,Sydney Showground,1:40 PM,7809.0,Greater Western Sydney,98.0,Geelong,157.0,0.0
2013R1103,2013.0,R11,08-Jun-2013,Football Park,4:10 PM,38374.0,Adelaide,50.0,Sydney,127.0,0.0
2013R1104,2013.0,R11,08-Jun-2013,Carrara,7:40 PM,10891.0,Gold Coast,66.0,North Melbourne,51.0,0.0
2013R1105,2013.0,R11,09-Jun-2013,Docklands,4:40 PM,23795.0,St Kilda,80.0,West Coast,84.0,0.0
2013R1106,2013.0,R11,10-Jun-2013,M.C.G.,3:20 PM,50835.0,Melbourne,39.0,Collingwood,122.0,0.2
2013R1201,2013.0,R12,14-Jun-2013,Docklands,7:50 PM,45670.0,Carlton,87.0,Hawthorn,102.0,10.8
2013R1202,2013.0,R12,15-Jun-2013,M.C.G.,1:40 PM,43615.0,Richmond,110.0,Adelaide,72.0,0.0
2013R1203,2013.0,R12,15-Jun-2013,Subiaco,2:40 PM,33384.0,Fremantle,86.0,Brisbane Lions,46.0,0.0
2013R1204,2013.0,R12,15-Jun-2013,Docklands,7:40 PM,31452.0,Essendon,115.0,Gold Coast,72.0,0.0
2013R1205,2013.0,R12,16-Jun-2013,Sydney Showground,1:10 PM,6601.0,Greater Western Sydney,50.0,Port Adelaide,125.0,0.0
2013R1206,2013.0,R12,16-Jun-2013,Docklands,4:40 PM,32253.0,Collingwood,99.0,Western Bulldogs,65.0,1.0
2013R1301,2013.0,R13,21-Jun-2013,Docklands,7:50 PM,32567.0,Hawthorn,123.0,West Coast,103.0,0.0
2013R1302,2013.0,R13,22-Jun-2013,Football Park,1:10 PM,16096.0,Port Adelaide,72.0,Sydney,54.0,18.8
2013R1303,2013.0,R13,22-Jun-2013,M.C.G.,4:40 PM,28751.0,St Kilda,104.0,Melbourne,69.0,0.0
2013R1304,2013.0,R13,22-Jun-2013,Docklands,7:40 PM,29788.0,Western Bulldogs,61.0,Richmond,121.0,0.0
2013R1305,2013.0,R13,23-Jun-2013,Subiaco,1:20 PM,31637.0,Fremantle,67.0,North Melbourne,29.0,0.0
2013R1306,2013.0,R13,23-Jun-2013,Gabba,4:40 PM,24164.0,Brisbane Lions,103.0,Geelong,98.0,0.0
2013R1401,2013.0,R14,27-Jun-2013,Subiaco,6:10 PM,36451.0,West Coast,91.0,Essendon,98.0,0.0
2013R1402,2013.0,R14,28-Jun-2013,S.C.G.,7:50 PM,25349.0,Sydney,65.0,Carlton,43.0,9.6
2013R1403,2013.0,R14,29-Jun-2013,Carrara,1:40 PM,13791.0,Gold Coast,83.0,Adelaide,111.0,10.2
2013R1404,2013.0,R14,29-Jun-2013,Football Park,4:10 PM,31121.0,Port Adelaide,86.0,Collingwood,51.0,0.0
2013R1405,2013.0,R14,29-Jun-2013,M.C.G.,7:40 PM,21217.0,Melbourne,103.0,Western Bulldogs,100.0,0.2
2013R1406,2013.0,R14,29-Jun-2013,Kardinia Park,7:40 PM,26743.0,Geelong,85.0,Fremantle,44.0,0.0
2013R1407,2013.0,R14,30-Jun-2013,York Park,1:10 PM,15796.0,Hawthorn,143.0,Brisbane Lions,85.0,1.6
2013R1408,2013.0,R14,30-Jun-2013,Docklands,3:20 PM,15438.0,North Melbourne,130.0,Greater Western Sydney,44.0,0.0
2013R1409,2013.0,R14,30-Jun-2013,M.C.G.,4:40 PM,52184.0,Richmond,119.0,St Kilda,55.0,0.0
2013R1501,2013.0,R15,05-Jul-2013,M.C.G.,7:50 PM,78224.0,Carlton,77.0,Collingwood,118.0,1.0
